listing_id,brand,os,release_year,days_used,age_years,age_bucket,has_4g,has_5g,screen_size,ram_gb,storage_gb,rear_cam_mp,front_cam_mp,battery_mah,weight_g,used_price_norm,new_price_norm,depreciation_norm,used_to_new_ratio
144,Samsung,Android,2015,909.0,2.4904109589041097,>2 tahun,True,False,20.32,1.5,16.0,5.0,2.0,4200.0,313.0,4.32611744,5.348202169,1.0220847290000004,0.8088919048490067
145,Others,Android,2020,135.0,0.3698630136986301,<6 bulan,True,False,15.34,8.0,256.0,2.0,8.0,3130.0,141.0,4.915665057,6.508292123,1.5926270660000004,0.7552926273281848
146,Others,Android,2019,523.0,1.4328767123287671,1-2 tahun,True,False,12.93,4.0,64.0,8.0,8.0,3090.0,173.0,4.180522258,5.34563025,1.1651079920000003,0.7820447847099039
147,Others,Android,2020,234.0,0.6410958904109589,6-12 bulan,True,True,16.59,6.0,128.0,2.0,16.0,4500.0,210.0,5.020849617,5.985371019,0.9645214019999999,0.8388535315625018
148,Others,Android,2019,414.0,1.1342465753424658,1-2 tahun,True,False,16.59,6.0,128.0,8.0,24.0,3820.0,192.0,5.036303041,5.802239214,0.765936173,0.8679930032612406
149,Others,Android,2020,135.0,0.3698630136986301,<6 bulan,True,False,17.78,4.0,64.0,2.0,16.0,6000.0,220.0,4.378896742,4.80557721,0.4266804679999998,0.911211400971331
150,Others,Android,2020,153.0,0.4191780821917808,<6 bulan,True,False,15.39,2.0,32.0,2.0,8.0,5000.0,206.5,4.084294226,4.791151704,0.7068574779999999,0.852466062093199
151,Others,Android,2020,131.12,0.3592328767123288,<6 bulan,True,False,15.39,6.0,128.0,2.0,16.0,4000.0,203.0,4.919469846,5.393172898,0.4737030520000003,0.9121661661958459
152,Others,Android,2020,131.12,0.3592328767123288,<6 bulan,True,False,12.83,2.0,16.0,2.0,5.0,2700.0,153.0,3.629394807,4.246493239,0.6170984320000001,0.8546804628504908
153,Others,Android,2020,220.0,0.6027397260273972,6-12 bulan,True,False,12.7,4.0,32.0,2.0,5.0,4000.0,234.0,3.974809994,4.699388861,0.724578867,0.8458142349075973
154,Others,Android,2020,173.0,0.473972602739726,<6 bulan,True,False,12.7,2.0,16.0,13.0,5.0,4000.0,234.0,4.29374172,4.382276603,0.08853488300000034,0.9797970573241791
155,Others,Android,2018,413.0,1.1315068493150684,1-2 tahun,True,False,15.42,8.0,128.0,12.0,16.0,5000.0,159.0,5.175471537,5.700042155,0.5245706180000003,0.9079707476303743
156,Vivo,Android,2020,343.0,0.9397260273972603,6-12 bulan,True,False,16.36,8.0,128.0,13.0,32.0,4500.0,176.0,5.052864298,5.766694674,0.7138303759999998,0.8762149868592124
157,Vivo,Android,2020,246.0,0.673972602739726,6-12 bulan,True,False,16.59,4.0,64.0,13.0,16.0,5000.0,204.1,4.801065863,5.068904202,0.26783833899999987,0.9471605048494859
158,Vivo,Android,2020,145.0,0.3972602739726027,<6 bulan,True,True,16.66,8.0,128.0,13.0,32.0,4315.0,181.5,5.560335417,6.446116566,0.8857811489999996,0.8625868552126336
159,Vivo,Android,2020,300.0,0.821917808219178,6-12 bulan,True,False,16.21,8.0,128.0,13.0,16.0,4500.0,190.2,4.847331743,5.702781974,0.8554502309999998,0.8499942247660616
160,Vivo,Android,2020,131.12,0.3592328767123288,<6 bulan,True,False,16.43,4.0,128.0,13.0,8.0,5000.0,197.0,4.823260994,5.249652195,0.4263912010000004,0.918777247489631
161,Vivo,Android,2020,312.0,0.8547945205479452,6-12 bulan,True,True,16.69,6.0,128.0,13.0,16.0,4500.0,198.1,4.95434709,5.857447322,0.9031002319999999,0.8458201700580313
162,Vivo,Android,2020,226.0,0.6191780821917808,6-12 bulan,True,True,17.5,8.0,256.0,13.0,16.0,4500.0,219.5,5.466878008,6.447290015,0.980412007,0.8479342476111648
163,Vivo,Android,2020,199.0,0.5452054794520548,6-12 bulan,True,False,16.36,8.0,128.0,13.0,32.0,4500.0,176.0,5.192623462,5.599199434,0.40657597199999973,0.9273867671990482
164,Vivo,Android,2019,279.0,0.7643835616438356,6-12 bulan,True,True,16.36,8.0,128.0,13.0,32.0,4350.0,196.5,5.288014474,6.04545545,0.7574409760000007,0.8747090302352653
165,Vivo,Android,2019,212.0,0.5808219178082191,6-12 bulan,True,False,16.21,8.0,128.0,13.0,16.0,4500.0,198.5,4.770599875,5.79331844,1.022718565,0.8234658468040297
166,Vivo,Android,2019,188.0,0.5150684931506849,6-12 bulan,True,False,16.59,8.0,128.0,13.0,16.0,5000.0,193.0,5.064302435,5.435249221,0.3709467860000002,0.9317516509515728
167,Vivo,Android,2019,264.0,0.7232876712328767,6-12 bulan,True,False,16.21,8.0,128.0,13.0,32.0,4500.0,186.7,5.104732617,5.801816215,0.6970835979999999,0.8798507963424002
168,Vivo,Android,2019,230.0,0.6301369863013698,6-12 bulan,True,False,16.13,3.0,64.0,13.0,8.0,5000.0,191.5,4.417755682,4.886809035,0.4690533529999996,0.9040164349290969
169,Vivo,Android,2019,259.0,0.7095890410958904,6-12 bulan,True,False,16.21,6.0,64.0,13.0,16.0,4500.0,198.5,4.601664047,5.55971963,0.9580555830000002,0.8276791552886273
170,Vivo,Android,2019,349.0,0.9561643835616438,6-12 bulan,True,False,16.13,4.0,64.0,13.0,8.0,5000.0,190.0,4.59360355,4.941928096,0.34832454599999974,0.9295164682217991
171,Vivo,Android,2019,500.0,1.36986301369863,1-2 tahun,True,False,16.13,4.0,128.0,13.0,16.0,5000.0,190.5,4.907346705,5.245812813,0.33846610799999954,0.9354788056559654
172,Vivo,Android,2019,288.0,0.7890410958904109,6-12 bulan,True,True,17.5,8.0,256.0,13.0,16.0,4500.0,218.5,4.94071342,6.594864794,1.6541513740000005,0.7491758473191225
173,Vivo,Android,2019,391.0,1.0712328767123287,1-2 tahun,True,False,17.5,8.0,128.0,13.0,16.0,4500.0,217.3,5.278471738,6.461014949,1.1825432109999996,0.8169725313539126
174,Vivo,Android,2019,204.0,0.5589041095890411,6-12 bulan,True,True,16.28,8.0,128.0,13.0,12.0,4500.0,217.0,4.911109575,6.215967174,1.304857599,0.7900797152761798
175,Vivo,Android,2019,293.0,0.8027397260273973,6-12 bulan,True,False,16.28,8.0,128.0,13.0,12.0,4500.0,215.0,5.144350003,6.015376367,0.8710263640000004,0.8552000222665369
176,Vivo,Android,2019,456.0,1.2493150684931507,1-2 tahun,True,False,15.8,2.0,16.0,8.0,5.0,4030.0,163.5,3.966132331,4.485598051,0.5194657200000004,0.8841925393016004
177,Vivo,Android,2019,224.0,0.6136986301369863,6-12 bulan,True,False,16.21,6.0,128.0,13.0,32.0,4500.0,179.0,5.206859756,5.635896134,0.42903637800000016,0.9238743284476576
178,Vivo,Android,2019,451.0,1.2356164383561643,1-2 tahun,True,False,16.21,6.0,64.0,13.0,12.0,4500.0,198.5,4.735671994,5.523458921,0.787786927,0.8573743485255477
179,Vivo,Android,2019,338.0,0.9260273972602739,6-12 bulan,True,False,16.59,4.0,64.0,13.0,16.0,5000.0,204.1,4.956108708,5.304746654,0.3486379459999993,0.934278115668896
180,Vivo,Android,2019,455.0,1.2465753424657535,1-2 tahun,True,False,16.23,6.0,128.0,13.0,16.0,3700.0,185.0,4.755829062,5.736217396,0.9803883339999997,0.8290880093415484
181,Vivo,Android,2019,431.0,1.180821917808219,1-2 tahun,True,False,15.9,4.0,64.0,13.0,16.0,3260.0,150.0,4.614625345,5.071291288,0.45666594299999996,0.9099507567075489
182,Vivo,Android,2019,334.0,0.915068493150685,6-12 bulan,True,False,16.13,4.0,128.0,13.0,20.0,5000.0,190.5,4.761831996,5.440511132,0.6786791360000004,0.8752545267285374
183,Vivo,Android,2019,415.0,1.1369863013698631,1-2 tahun,True,False,16.59,6.0,128.0,13.0,16.0,3940.0,189.5,5.116315759,5.561604282,0.4452885230000003,0.9199352380317374
184,Vivo,Android,2019,266.0,0.7287671232876712,6-12 bulan,True,False,15.8,2.0,16.0,13.0,5.0,4030.0,163.5,4.382151627,4.607966273,0.2258146459999999,0.9509947268227326
185,Vivo,Android,2013,931.0,2.5506849315068494,>2 tahun,False,False,10.29,0.5,4.0,5.0,2.0,1900.0,130.0,3.379292546,4.6998438,1.3205512540000002,0.7190223100606024
186,Others,Android,2019,407.0,1.115068493150685,1-2 tahun,True,False,12.93,3.0,32.0,8.0,8.0,3400.0,145.0,4.421487704,5.199380619,0.7778929150000007,0.8503873880366902
187,Others,Android,2019,233.0,0.6383561643835617,6-12 bulan,True,False,14.4,2.0,16.0,13.0,8.0,2920.0,160.0,4.523526197,5.013098924,0.48957272700000054,0.9023412993794733
188,Others,Android,2019,423.0,1.158904109589041,1-2 tahun,True,False,15.21,2.0,16.0,8.0,5.0,4000.0,185.0,4.131800899,4.405498991,0.27369809200000006,0.9378735320200644
189,Others,Android,2019,470.0,1.2876712328767124,1-2 tahun,True,False,15.32,6.0,128.0,8.0,16.0,4000.0,184.0,4.857950206,5.52589109,0.6679408840000001,0.8791252174316739
190,Others,Android,2019,280.0,0.7671232876712328,6-12 bulan,True,False,15.9,3.0,64.0,8.0,8.0,4000.0,178.0,4.33781348,5.196616812,0.8588033319999999,0.8347379914530438
191,Xiaomi,Android,2020,318.0,0.8712328767123287,6-12 bulan,True,True,16.69,8.0,128.0,13.0,20.0,4520.0,208.0,4.852498904,5.664244378,0.8117454740000003,0.8566895388283686
192,Xiaomi,Android,2020,301.0,0.8246575342465754,6-12 bulan,True,True,16.69,6.0,64.0,13.0,16.0,4520.0,205.0,4.977492076,5.301312876,0.3238208,0.9389168669017829
193,Xiaomi,Android,2020,319.0,0.873972602739726,6-12 bulan,True,True,16.94,6.0,128.0,13.0,16.0,4800.0,208.0,5.120923648,5.523139508,0.4022158600000001,0.9271762265976787
194,Xiaomi,Android,2020,184.0,0.5041095890410959,6-12 bulan,True,True,16.94,6.0,128.0,13.0,16.0,4500.0,208.0,5.026246142,5.563792173,0.5375460310000006,0.9033849550296636
195,Xiaomi,Android,2020,256.0,0.7013698630136986,6-12 bulan,True,False,16.94,6.0,64.0,13.0,32.0,5020.0,209.0,4.966753066,5.198718001,0.2319649349999997,0.9553803582045842
196,Xiaomi,Android,2020,265.0,0.726027397260274,6-12 bulan,True,False,15.8,2.0,32.0,13.0,8.0,5000.0,188.0,4.344065128,4.49535532,0.15129019199999938,0.9663452205152941
197,Xiaomi,Android,2020,321.0,0.8794520547945206,6-12 bulan,True,False,15.8,2.0,32.0,13.0,8.0,5000.0,188.0,3.421000009,4.39222446,0.9712244510000003,0.7788764076506235
198,Xiaomi,Android,2020,169.0,0.46301369863013697,<6 bulan,True,False,16.94,6.0,64.0,13.0,16.0,4500.0,208.0,4.967310169,5.295513439,0.3282032699999995,0.9380223893715626
199,Xiaomi,Android,2019,478.0,1.3095890410958904,1-2 tahun,True,True,20.12,8.0,512.0,12.0,20.0,4050.0,241.0,5.605750326779997,6.840535834,1.2347855072200025,0.8194899438896789
200,Xiaomi,Android,2019,382.0,1.0465753424657533,1-2 tahun,True,False,16.23,8.0,128.0,12.0,20.0,4000.0,196.0,5.360587692,6.211302641,0.8507149489999994,0.8630375948219716
201,Xiaomi,Android,2019,374.0,1.0246575342465754,1-2 tahun,True,False,16.23,8.0,128.0,12.0,16.0,4000.0,191.0,5.192289962,6.107267847,0.9149778849999999,0.8501821259649758
202,Xiaomi,Android,2019,396.0,1.084931506849315,1-2 tahun,True,False,15.27,4.0,64.0,12.0,32.0,4030.0,173.8,4.792396362,5.129188404,0.3367920419999999,0.9343381417345964
203,Xiaomi,Android,2019,406.0,1.1123287671232878,1-2 tahun,True,False,16.23,6.0,64.0,12.0,32.0,4030.0,179.0,4.886280713,5.56819182,0.6819111070000003,0.8775345517820181
204,Xiaomi,Android,2019,338.0,0.9260273972602739,6-12 bulan,True,False,15.32,3.0,32.0,12.0,13.0,4000.0,186.0,4.687395126,4.939282497,0.2518873709999996,0.9490032466956506
205,ZTE,Android,2020,235.0,0.6438356164383562,6-12 bulan,True,True,16.89,8.0,256.0,13.0,12.0,5100.0,215.0,5.390850968,6.394693824,1.0038428560000003,0.8430194027065899
206,ZTE,Android,2020,278.0,0.7616438356164383,6-12 bulan,True,True,16.89,6.0,128.0,13.0,12.0,5100.0,210.0,4.652053772,5.740146547,1.0880927749999998,0.8104416383639761
207,ZTE,Android,2019,386.0,1.0575342465753426,1-2 tahun,True,False,15.24,3.0,32.0,14.5,8.0,4000.0,160.0,4.272211769,4.493232533,0.22102076399999948,0.9508102991828846
208,ZTE,Android,2019,325.0,0.8904109589041096,6-12 bulan,True,False,15.47,3.0,32.0,16.0,5.0,3200.0,165.0,4.408059812,4.485936098,0.07787628599999952,0.9826399029547658
209,ZTE,Android,2019,347.0,0.9506849315068493,6-12 bulan,True,False,15.32,3.0,64.0,14.5,16.0,3200.0,165.0,4.498697941,5.080658745,0.5819608040000004,0.8854556400638555
210,ZTE,Android,2019,343.0,0.9397260273972603,6-12 bulan,True,False,16.48,4.0,128.0,14.5,8.0,5000.0,190.0,4.57316339,4.872292344,0.2991289539999995,0.938606115380502
211,ZTE,Android,2019,336.0,0.9205479452054794,6-12 bulan,True,False,16.89,8.0,128.0,21.0,16.0,5000.0,215.0,5.605750326779997,6.708779812,1.103029485220003,0.8355841872694922
212,ZTE,Android,2019,330.0,0.9041095890410958,6-12 bulan,True,False,16.31,6.0,128.0,14.5,8.0,4000.0,186.0,5.243913978,6.312478634,1.0685646559999995,0.8307218577747665
213,ZTE,Android,2019,474.0,1.2986301369863014,1-2 tahun,True,False,13.84,2.0,16.0,13.0,8.0,2600.0,157.0,4.297421451,4.383650316,0.08622886499999982,0.9803294380746405
214,ZTE,Android,2019,349.0,0.9561643835616438,6-12 bulan,True,False,12.7,1.0,16.0,8.0,5.0,2000.0,144.0,3.803992261,4.120986493,0.3169942320000003,0.9230780706176898
215,ZTE,Android,2019,385.0,1.0547945205479452,1-2 tahun,False,False,12.7,1.0,16.0,8.0,5.0,2000.0,144.0,3.931433399,4.102643365,0.1712099659999997,0.9582683770515842
216,ZTE,Android,2019,506.0,1.3863013698630138,1-2 tahun,True,False,16.89,6.0,64.0,21.0,16.0,5000.0,215.0,5.263725922,6.217723241,0.953997319,0.8465680632567737
217,ZTE,Android,2019,333.0,0.9123287671232877,6-12 bulan,True,False,16.43,6.0,128.0,14.5,20.0,4000.0,175.0,5.029718709,6.15296671,1.1232480010000003,0.8174461111296992
218,ZTE,Android,2018,595.0,1.63013698630137,1-2 tahun,True,False,13.84,2.0,16.0,13.0,8.0,3200.0,135.0,4.450152464,5.002468705,0.5523162409999998,0.8895912651191689
219,ZTE,Android,2019,420.0,1.1506849315068493,1-2 tahun,True,False,15.27,2.0,32.0,16.0,5.0,3200.0,146.0,4.339249605,4.412192049,0.07294244399999972,0.9834679807247892
220,Honor,Android,2020,138.0,0.3780821917808219,<6 bulan,True,False,14.5,3.0,64.0,13.0,5.0,3020.0,146.0,4.466367783,4.695467824,0.2291000409999997,0.9512082609044837
221,Honor,Android,2020,268.0,0.7342465753424657,6-12 bulan,True,True,17.3,8.0,128.0,13.0,16.0,4300.0,213.0,5.051905188,5.520660598,0.46875541,0.9150907030637205
222,Honor,Android,2020,195.0,0.5342465753424658,6-12 bulan,True,True,16.69,8.0,128.0,13.0,8.0,4200.0,213.0,5.018008048,5.884157694,0.8661496459999993,0.852799722399826
223,Honor,Android,2020,272.0,0.7452054794520548,6-12 bulan,True,True,25.5,6.0,64.0,13.0,8.0,7250.0,480.0,4.903346996,5.634075062,0.7307280660000002,0.8703020357452241
224,Honor,Android,2020,346.0,0.947945205479452,6-12 bulan,True,False,15.32,3.0,64.0,13.0,8.0,5000.0,185.0,4.477791257,4.943355241,0.4655639840000001,0.9058202452984503
225,Honor,Android,2020,362.0,0.9917808219178083,6-12 bulan,True,False,16.23,4.0,64.0,13.0,8.0,4000.0,176.0,4.466597536,5.076423035,0.6098254990000003,0.8798710243816392
226,Honor,Android,2020,355.0,0.9726027397260274,6-12 bulan,True,False,13.84,2.0,32.0,8.0,5.0,3020.0,144.0,3.961574784,4.507116246,0.5455414619999996,0.878959975242671
227,Honor,Android,2020,202.0,0.5534246575342465,6-12 bulan,True,False,15.77,4.0,64.0,13.0,8.0,3400.0,164.0,4.776093698,5.202852175,0.4267584769999999,0.9179760518565954
228,Honor,Android,2020,310.0,0.8493150684931506,6-12 bulan,True,False,15.32,6.0,128.0,13.0,16.0,4000.0,165.0,4.803775113,5.297717186,0.4939420729999995,0.9067632235436587
229,Honor,Android,2020,141.0,0.3863013698630137,<6 bulan,True,False,16.23,6.0,128.0,13.0,8.0,4000.0,176.0,4.831747834,5.067456614,0.2357087800000004,0.9534857823254369
230,Honor,Android,2020,228.0,0.6246575342465753,6-12 bulan,True,False,15.47,3.0,64.0,13.0,8.0,3020.0,150.0,4.476199805,4.689695141,0.21349533599999937,0.9544756472262982
231,Honor,Android,2020,213.0,0.5835616438356165,6-12 bulan,True,False,15.32,4.0,64.0,13.0,8.0,5000.0,185.0,4.609859175,4.781892764,0.17203358899999976,0.9640239550549654
232,Honor,Android,2019,504.0,1.3808219178082193,1-2 tahun,True,True,16.69,8.0,128.0,13.0,16.0,4100.0,206.0,5.17252736,6.211262508,1.0387351479999998,0.8327658593301882
233,Honor,Android,2019,371.0,1.0164383561643835,1-2 tahun,True,False,15.32,4.0,64.0,13.0,16.0,4000.0,171.5,4.797194518,5.391352233,0.5941577149999997,0.889794305895428
234,Honor,Android,2019,201.0,0.5506849315068493,6-12 bulan,True,False,14.5,2.0,32.0,13.0,5.0,3020.0,146.0,4.220095768,4.49635928,0.2762635119999999,0.938558399185574
235,Honor,Android,2019,354.0,0.9698630136986301,6-12 bulan,True,False,16.23,4.0,64.0,13.0,8.0,4000.0,176.0,4.415944853,4.86753445,0.4515895969999999,0.9072241600673212
236,Honor,Android,2019,311.0,0.852054794520548,6-12 bulan,True,False,15.9,6.0,128.0,13.0,32.0,3750.0,172.0,5.180209278,5.515845179,0.33563590099999985,0.9391505943136625
237,Honor,Android,2019,524.0,1.4356164383561645,1-2 tahun,True,False,16.74,4.0,64.0,13.0,16.0,4000.0,206.0,4.679349584,5.188167623,0.5088180390000003,0.9019272167028054
238,Honor,Android,2019,388.0,1.063013698630137,1-2 tahun,True,False,14.5,2.0,32.0,13.0,5.0,3020.0,146.0,4.055776969,4.793059547,0.7372825780000003,0.8461770460453659
239,Honor,Android,2019,234.0,0.6410958904109589,6-12 bulan,True,False,25.43,3.0,32.0,5.0,2.0,5100.0,173.0,4.53999146,5.523937848,0.9839463879999997,0.8218759126053079
240,Honor,Android,2019,251.0,0.6876712328767123,6-12 bulan,True,False,20.32,3.0,32.0,8.0,8.0,5100.0,173.0,4.294560609,5.296114943,1.0015543339999997,0.8108888600834131
241,Others,Android,2013,1048.0,2.871232876712329,>2 tahun,False,False,20.32,1.0,16.0,8.0,0.3,5680.0,453.6,4.899852698,5.488152294,0.5882995959999997,0.8928055264349777
242,HTC,Android,2019,194.0,0.5315068493150685,6-12 bulan,True,False,15.29,3.0,32.0,13.0,16.0,3850.0,170.0,4.829033478,5.185652461,0.3566189829999997,0.9312296792579059
243,HTC,Android,2019,385.0,1.0547945205479452,1-2 tahun,True,False,12.88,4.0,64.0,13.0,13.0,3075.0,150.0,4.860277413,5.392080896,0.531803483,0.9013732372979592
244,HTC,Android,2019,323.0,0.8849315068493151,6-12 bulan,True,False,15.29,3.0,32.0,13.0,8.0,3300.0,160.0,4.388008706,5.009100784,0.6210920780000002,0.8760072706095505
245,HTC,Android,2019,489.0,1.3397260273972602,1-2 tahun,True,False,15.24,6.0,128.0,13.0,14.5,3930.0,180.0,4.633951987,6.033589692,1.399637705,0.7680257066774371
246,HTC,Android,2019,392.0,1.073972602739726,1-2 tahun,True,False,15.29,4.0,64.0,13.0,16.0,3850.0,170.0,5.041552397,5.641694282,0.6001418849999993,0.8936238202564838
247,Huawei,Android,2020,204.0,0.5589041095890411,6-12 bulan,True,True,15.37,6.0,128.0,10.5,16.0,4000.0,192.0,4.865455368,5.522939824,0.6574844559999997,0.8809538982947283
248,Huawei,Android,2020,328.0,0.8986301369863013,6-12 bulan,True,True,15.37,6.0,64.0,10.5,16.0,4000.0,182.0,4.971686544,5.388889065,0.4172025210000001,0.9225809780146216
249,Huawei,Android,2020,134.0,0.36712328767123287,<6 bulan,True,False,15.32,4.0,128.0,10.5,16.0,4000.0,163.0,5.058980915,5.568535325,0.5095544099999998,0.9084939970278451
250,Huawei,Android,2020,131.12,0.3592328767123288,<6 bulan,True,False,15.32,4.0,128.0,10.5,16.0,4000.0,163.0,4.980931815,5.48309424,0.5021624249999999,0.9084162330574862
251,Huawei,Android,2020,240.0,0.6575342465753424,6-12 bulan,True,False,20.32,2.0,16.0,5.0,2.0,5100.0,310.0,4.218183299,4.609460967,0.39127766800000074,0.9151142246780629
252,Huawei,Android,2020,131.12,0.3592328767123288,<6 bulan,True,True,15.37,8.0,128.0,10.5,16.0,4000.0,189.0,4.916690848,5.766412927,0.8497220790000002,0.8526428665867202
253,Huawei,Android,2020,305.0,0.8356164383561644,6-12 bulan,True,False,25.5,4.0,64.0,8.0,8.0,7250.0,450.0,5.097485547,5.521900821,0.42441527400000023,0.9231396419895966
254,Huawei,Android,2020,215.0,0.589041095890411,6-12 bulan,True,True,16.71,8.0,256.0,10.5,16.0,4200.0,226.0,5.49380191,6.840535834,1.3467339239999996,0.8031244983315148
255,Huawei,Android,2020,133.0,0.3643835616438356,<6 bulan,True,False,16.23,4.0,64.0,10.5,8.0,4000.0,176.0,4.365643155,5.080161357,0.7145182019999998,0.8593512780818549
256,Huawei,Android,2020,181.0,0.4958904109589041,<6 bulan,True,True,25.5,6.0,128.0,13.0,8.0,7250.0,460.0,5.359976747,6.309245325,0.9492685779999999,0.8495432450155994
257,Huawei,Android,2020,202.0,0.5534246575342465,6-12 bulan,True,False,16.23,4.0,64.0,10.5,8.0,4000.0,176.0,4.651003602,4.942570563,0.291566961,0.9410090443255044
258,Huawei,Android,2019,433.0,1.1863013698630136,1-2 tahun,True,False,16.74,6.0,128.0,13.0,16.0,4000.0,206.0,5.071354029,5.674010316,0.6026562870000003,0.8937865366052323
259,Huawei,Android,2019,505.0,1.3835616438356164,1-2 tahun,True,False,15.34,8.0,128.0,13.0,16.0,4200.0,183.0,4.99531859,5.635789104,0.6404705139999995,0.8863565505768437
260,Huawei,Android,2019,406.0,1.1123287671232878,1-2 tahun,True,False,25.5,6.0,128.0,13.0,8.0,7250.0,460.0,4.978869391,6.109825194,1.130955803,0.8148955547679781
261,Huawei,Android,2019,351.0,0.9616438356164384,6-12 bulan,True,False,15.9,6.0,64.0,13.0,32.0,4000.0,178.0,5.037147389,5.299716387,0.2625689979999999,0.9504560284312437
262,Huawei,Android,2019,364.0,0.9972602739726028,6-12 bulan,True,False,15.32,6.0,64.0,13.0,16.0,4000.0,163.0,4.949043538,5.294660689,0.3456171509999999,0.9347234560813232
263,Huawei,Android,2019,253.0,0.6931506849315069,6-12 bulan,True,False,16.23,4.0,64.0,13.0,8.0,4000.0,176.0,4.403054002,5.016219672,0.6131656699999999,0.8777633935326586
264,Huawei,Android,2019,488.0,1.336986301369863,1-2 tahun,True,True,16.59,8.0,512.0,13.0,16.0,4500.0,198.0,5.605750326779997,6.840535834,1.2347855072200025,0.8194899438896789
265,Huawei,Android,2019,269.0,0.736986301369863,6-12 bulan,True,True,16.81,6.0,128.0,13.0,16.0,4200.0,196.0,5.530103463,6.478140911,0.948037448,0.8536559390997168
266,Huawei,Android,2019,207.0,0.5671232876712329,6-12 bulan,True,False,16.81,6.0,128.0,13.0,16.0,4200.0,196.0,5.345344072,6.311517,0.9661729280000007,0.8469190643073605
267,Huawei,Android,2019,223.0,0.6109589041095891,6-12 bulan,True,False,15.9,6.0,128.0,13.0,32.0,4000.0,178.0,5.214772701,5.666841827,0.4520691259999996,0.920225561291284
268,Huawei,Android,2019,181.0,0.4958904109589041,<6 bulan,True,False,16.74,4.0,128.0,13.0,16.0,4000.0,163.5,4.894401058,5.242434609,0.34803355100000033,0.9336122284858813
